text,label_id,ds
RT @OGBEARD: If I got $50 and my girl got $0 then I still got $50 cause that bitch should have a job.,2,hate
Smoke good weed with a bad bitch,2,hate
RT @Xendaya_xo: If you're attractive &amp; you think ANY straight guy just wants to be your friend...bitch you stupid,2,hate
If you're not attractive .... bitch you ain't making my drinks...! TF you think this is.?,2,hate
I hate texting boring bitches,2,hate
These hoes aint loyal &#128076;,2,hate
Turn it up with ma down bitch &#128076;,2,hate
"Been sleeping toooooo much, fuck it ima enjoy it before i start working 2 jobs like a hoe haha",2,hate
@TheRealOweifie good one you fucking bitch ass,2,hate
"RT @Smooth_Orator: For niggas who claim to love pussy as much as y'all do, y'all should be champions for sexual liberation and stigma remov&#8230;",2,hate
"RT @thecoreyholcomb: Every man can't have a bad bitch. But in this country if you got 100$ cash &amp; r willing to go where poverty roams, you &#8230;",2,hate
"Close your eyes and let the world paint a thousand pictures, one good girl is worth a thousand bitches...",2,hate
it's amazing what hood bitches wear I they body and in they head,2,hate
RT @MarijuanaPosts: Ever leave me around your bitch I&#8217;mma get her stoned.,2,hate
"So weird how the word ""cunt"" is offensive in other countries, yet in this country it's a reference to somebody.. Like ""who's this cunt?""",2,hate
@VeshaaCouture lol bitch yo display name,2,hate
&#8220;@NotGrimey &#8220;@BobbyBudnic My brother a faggot&#8221;&#8221;smh,2,hate
RT @RipTre96: I ain't entertaining nomore dumb bitches,2,hate
@Articulate_Aura bro you know I can't not comment on stupid shit like that..bitch Instagram a heart attack on a plate,2,hate
"Dear grumpy bitch at gibsons, no one wants to hear about your personal life.",2,hate
"And i didn't wanna come off as a bitch, so I took another hit, now I think I'm feeling to high",2,hate
RT @SheswantstheD: Lmao how niggas be with the side hoe http://t.co/Y0sja0dyFM,2,hate
@soccersammie sweetest bitch you'll ever meet,2,hate
@rachh_burkhart talkin bout the retard your sittin on,2,hate
RT @gabalini: @LifeNewsHQ not surprised stupid bitch@Jane Fonda #American troops Vietnam,2,hate
that bitch flawless af,2,hate
"If you love somebody, you can't cheat, have hoes, do certain shit cause them limits type shit.",2,hate
I fink this catfish shit is funny afta all how can this bitch thinks that she was talking to bow wow doe &#128514;&#128514;&#128514;,2,hate
RT @imlovinglucy: - you ain't a bad bitch if you got bad habits !!! .,2,hate
RT @RIP_ALMIGHTY: @Tonyjohns000 stupid bitches can't handle the johns,2,hate
Repeat after me: Where my bitches?,2,hate
RT @damola49: @Ademulla happy birthday to the gayest nigga missing you and follow my new account british cunt,2,hate
@politicsofamy puss or pussy?,2,hate
Never let them hoes get in between of what we started,2,hate
&#8220;@FunnyPicsDepot: When the nigga with the aux cord playin some trash shit http://t.co/LMP5BeplVy&#8221; @JWilko7,2,hate
"one deep in my phantom ghost, bad bitch with me excuse me where my manners go",2,hate
"""@thejudyann: annoying bitch that I love http://t.co/8oxlQvQBrC"" JUDYANN'S SO PRETTY!!!!!",2,hate
glad to know you were just a hoe looking for all the attention #GladYoureGone,2,hate
@Zhugstubble eat bitch,2,hate
Claim to be a boss but you a lil broke bitch &#128514;,2,hate
"Yeah right, yeah right, this guys a faggot.",2,hate
Omm this bitch dumb ass fuck,2,hate
@MorganSmith_20 peace my negro !,2,hate
RT @eanahS__: I done had EVERYTHING you hoes ever wanted s|o to MY DADDY. Nigga w the MONEY!!!!!,2,hate
"Evan Williams wit me, we find a bitch; have a minaj http://t.co/VRTG3DTNxc",2,hate
This bitch Rihanna is on some dust or something,2,hate
@sbsylvester bitch what but I pull more hoes the u dream of,2,hate
&#8220;@RetroSpidey: Your opinion is irrelevant because you&#8217;re a cunt.&#8221; @SumoRerun,2,hate
Sean Kingston look like a Facebook dyke http://t.co/OxFbMRTOCs,2,hate
darf retarded lol,2,hate
RT @NoChillPaz: When a bitch says you're broke http://t.co/yFsL9rNK0j,2,hate
@AlissaWasHeree you trippin bitch &#128533;,2,hate
"This faggot in a truck was tailgating me, so I hit my breaks, he cut me off I switched lanes he cuts me off again to be a little biatch then",2,hate
RT @lilduval: It's some good side bitches out here don't let nobody tell u different,2,hate
"RT @6THGRADER: It doesn't matter who I make out with in ""Spin the Bottle"" because I only invite the hottest bitches to play. #ladykiller",2,hate
Woke up cold thenna bitch n stomach on Flat fr &#128514;&#128514;&#128514; http://t.co/71IVR8ISlK,2,hate
RT @TAXSTONE: A woman's revenge To a man is being a hoe,2,hate
&#128514;&#128514;&#128514;&#128514;&#128514; brittany bitch u my dog man &#128514;&#128514;&#128514;&#9996;&#65039;&#9996;&#65039;&#128553;&#128553;&#128553;&#128553;&#128553;&#128553;&#128569;&#128569;&#128584;&#128584;&#128584;&#128584;,2,hate
Its feeling like wintertime bitches,2,hate
RT @lildurk_: How you wife dat bitch 2many niggas fucked from my clique 2many niggas actin so rich all dese boppin hoes on my dick #Maserati,2,hate
RT @1stblocklokee: The niggas who just jumped my brother said that dre was in they hood bitch 131st belongs to us imma going to find you bi&#8230;,2,hate
&#8220;@iDisrespectHoez: RT @GodOfMilfs: Single moms got that proven pussy&#8221; LOL fckd up but truuu,2,hate
RT @MikeDiggEm: I googled her number and found she was a hoe,2,hate
This bitch bout to make me commit murder &#128299;&#128298;&#128074;,2,hate
RT @JeremyPlatt: Yah she was a hoe...,2,hate
@poak_ he was no more a cunt with a shitty attitude than Apex or Pamaj or Banks.,2,hate
RT @CoCoMilan18: &#8220;@Me1st_u_last: This bitch @GOTDAMNCHAT ain't got a bit of sense lmaoo!! http://t.co/tBpcQwNGqF&#8221; &#128514;&#128514;&#128514;&#128514;&#128553;&#128553;&#128553;,2,hate
"Hate aw they ""gym"" cunts in ma year, I'd rather eat like a pig and drink like I've got a problem",2,hate
"I turn bitches gay, they think all the other bitches can fuck like me.",2,hate
"RT @SexualGif: If your girlfriend doesn't like that bitch, then don't talk to that bitch.",2,hate
@EGP_Guamo @SonicBoomBrad I'm assuming it would look something like a bitch slap and a Dickpunch,2,hate
Lol. Nice crutch hoe.,2,hate
"""For every bad bitch there is a nigga tired of fucking her""",2,hate
My cats a bitch niggah.,2,hate
"I'm dracula bitch, don't got a problem smackin a bitch
Kidnap em, attack em with axes n shit",2,hate
I'm back bitches 3d back in effect it's on tonite http://t.co/dpYLQzG1,2,hate
RT @Broski5519: Lmao.. bitches hate u but still follow u...,2,hate
RT @dak_whi: @KaeWhy270 people are forgetting that the logic behind the Purge is retarded haha,2,hate
@BlaccLaBelle_ &#9786;&#65039;nice Avi lil nigger,2,hate
deans crying because she needs to pee peter keeps saying nigger,2,hate
&#128129;&#128513;&#128586;- lmao my nigga . Let's go half on a weed brownie &#128553; we will be laughing hard as hell in senior seminar,2,hate
RT @imnussie: I kno u wanna roll w/ a bitch like me!,2,hate
@mhs_austin drive you nigger,2,hate
RT @Vbomb20: Got these hoes on my dick like brad pitt,2,hate
"RT @_justcallmetajj: imma cool as bitch so if a bitch don't like me it's a personal problem 
.",2,hate
She said to bring a bitch of mine &#128514;done &#128514;&#128514;&#128514;,2,hate
RT @UrKindOfBrand: Vote or Die bitches,2,hate
"@DRSlaten I view hackers on the same level as shoplifters - bitch slapped into the lake and held until drowning. Harsh, but yeah. Hate.",2,hate
@ChristyMack ugly flat chested prude ass white bitch,2,hate
Mykel stay wit all the bad bitches &#128514;&#128557;&#128530;,2,hate
Get the fuck over yourself fag. You're an undercover hooker and actually use weave cause you're balding. You are NOT cute.,2,hate
@ApevonTarskin fuck u ugly ass bitch,2,hate
@cameron_ast @lanahudsonnn @ijrojo bitch shut the fuck and follow what u say nigga,2,hate
@JRise88 ill fuck you til you love me faggot,2,hate
I wish everyone I knew wasn't a faggot a try hard or a sketchball,2,hate
"@TheREALJB1RD @Mightymorph Big birds, big peckers.... They always mad cause they only get laid once and that's by their mother.",2,hate
@kimcampano &#128553;&#128557;&#128557; bitches needa take notes,2,hate
"RT @TrillBillGates: bitches be like ""had my heart taken since 12/3/12 i love you babe"" bitch isnt that today?",2,hate
"Karma is the worst bitch, remember that",2,hate
RT @KevinTheGee: &#8220;@ButteryAssRobb: &#8220;@KevinTheGee: okay now I'm going to Krispy Kreme for real&#8221;fat bitch&#8221;@TropicalBlanket this nigga trying &#8230;,2,hate
"RT @RakwonOGOD: ""You ugly anyway"" 
""You a hoe anyway"" - a nigga who just got curved but won't accept it",2,hate
@Meshia_Tweets oh bitch you toooo far!,2,hate
"Omg Dot ""I'm sure that's not all you give away for free"" bitch!! &#128128;",2,hate
Lol that's some hoe shit,2,hate
It's hot and my allergies are killing &#128553; I feel like a little bitch &#128514;,2,hate
&#8220;@__kiante: &#8220;@1017_Sqquad: Iont got not type ... Bad bitches is the only thing that I like&#8221; ayeee!!&#8221; Throw that ass in a sphere &#128064;&#128514;,2,hate
It's a recession on everything RT @cindielu Chasing pussy is never attractive!,2,hate
Happy Easter you dirty sons a bitches! #NFG #WGE #FindTheEggs #EggsAreInHerAss http://t.co/pNQLgWzNd3,2,hate
"RT @JamesNasty: Here I am, ready to rant about gfs and dogs and tears and women who cant handle their liquor and get jealous of club hoes a&#8230;",2,hate
"RT @HoodBibIe: And on the 7th day God said ""these hoes are for everybody""",2,hate
That bitch a tha tha,2,hate
"&#8220;@GdoubleT: @BrianMC630 find a loyal ho&#8221;

@finntasticccc &#128521;",2,hate
Its bros ova hoes but wifey comes before ya bros,2,hate
That pussy fat whatchu feeding it?,2,hate
You like where the hell is yo bitch meanwhile yo bitch like where the hell is yo clique #ayeeeee,2,hate
RT @JazzRiley: Can't put my trust in NO bitch,2,hate
It ain't nothin to cut a bitch off,2,hate
"Instead of calling each other hoes, girls should be supporting each other. Idk that's just me though.",2,hate
Oh I'm back now 2nd vap don't fuck with this one bitches http://t.co/f0TPxSUPKX,2,hate
@kinkymuslim bitch music,2,hate
Pop that pussy for a real nigga,2,hate
RT @WhoIsTie: Can't keep stooping for these hoes. I know better,2,hate
these bitches act local and think global.....,2,hate
"RT @KillAllSimps: I remember I was having phone sex with a white bitch and she said her pussy tasted like salt and vinegar chips, ain't tal&#8230;",2,hate
"Nuh uh RT @MissSneed: still counts. RT @WeavusChrist: I&#8217;m only a hoe on twitter, bae",2,hate
@GabrielaAngela4 I am always there bitch!,2,hate
Kobe ain't no hoe.,2,hate
Let me delete that for the little bitch Reports me to Mr.Olsen &#128514;,2,hate
@slone @JCCWatch Even that bitch has to admit something isn't right with our #SoCalledLeader.,2,hate
RT @RakwonOGOD: &#8220;Bros before hoes&#8221; - a bro with no hoes,2,hate
Can you let me stretch that pussy out or nahhh,2,hate
"@TheMattAnderson you real quiet son, made Charlie is shit and steelers too? Loser.",2,hate
RT @Alyssamichh: @Tronkitty bad bitch&#128158;,2,hate
Sound like a REAL NIGGA TO ME &#8220;@SankPankSimona: Keith stood under the monkey bats looking up girls skirts during recess time. Fucking creep&#8221;,2,hate
@Tyler_Gale12 @bellakoval @apmorales96 it's at your house bitch,2,hate
@AustinBurge44 pussy ass schedule,2,hate
@frances_simply you still ugly then a hoe and you still look like muffie off Arthur &#128527;&#128527;&#128526;&#128526;,2,hate
RT @YaaBoyShiki: How the fuck can some people not get atleast 1 on flappy bird. I just got 11 while smoking a fuckin square.,2,hate
RT @etaks2evil: When the pussy so good you can't pull out. Ever. http://t.co/3529gVbXkT,2,hate
RT @RAYCHIELOVESU: I just don't understand the grey area of being a hoe but lying about it. Like close your legs OR just be about that life&#8230;,2,hate
never lose bitches chasing money &#128524; #Priorities,2,hate
"""&amp; he's gone always be a hoe""",2,hate
"Now all the hoes bout to post ""the saints lost but im still cute"" pics on the gram &#128514;&#128514;&#128514;",2,hate
I'm late as hell....Niggas really hating cuz these hoes want that lightskin dude in jail y'all crazy,2,hate
RT @_BeautifulKeezy: &#8220;@sofpizzie_: These hoes gonna be stunting in Florida with the pussy&#128586;&#128548;&#128548;&#8221;&#128514;&#128514;&#128514;&#128514;&#128514;&#128128;&#128080;,2,hate
"@LadyVodkax bare it bitch.
See what I did there",2,hate
@garrett_winker or one of them bitches just be talking shit but not bout shit,2,hate
&#8220;@_1KANE: LMAOOO I find this shit so funny y'all hoes ain't content with working it out with one nigga http://t.co/dBtcv0fBN1&#8221;that's boring,2,hate
bitches come &amp; go ya know that,2,hate
"RT @TimRaw: Was crazy about her.

Got to know her.

She was a bitch.

Felt betrayed by my judgment.",2,hate
That ass so perfect we can't help it RT @miavenise: y'all diss hoes but praise nicki minaj everyday. I don't understand niggas man,2,hate
RT @xDSmooth: I took yo job bitch @1BookieG,2,hate
"@_IamQuiNichole &#128514;&#128514;&#128514; it's a song, ion kno y he referred to his future wife as a bitch",2,hate
RT @OfficialKingDre: WTF did this bitch do? &#128514;&#128514; https://t.co/5BFuSp9bfn,2,hate
Lmao.... These hoes!,2,hate
I only like women who&#8217;s pussy smell like burnt cheese,2,hate
"RT @andrewtylerdick: &#8220;@ZWHITE93: Or... Run wildcat. Let Romo run that deep post, and have Murray bomb that bitch to Tony&#8221; &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;",2,hate
Only the strong survive and you niggas is bitches,2,hate
Siri is terrible #cunt,2,hate
So far today every time I try to load an article from the Blaze on Twitter the site crashes. WTF is Selibus doing now the cunt,2,hate
"@iamSHIRAQ ion have a FB, niggas on twitter ain't worried about me, &amp; them IG nigga foe EVERYBODY so try again &#128514; my BFFL got the hoes",2,hate
My niggah watch me be awake till 5,2,hate
"""@BrokenPiecesmsc: @ItsNotAdam faggot read my tweets after dat k"" it wasn't even funny lol",2,hate
"RT @FirearmsDaily: Statistics don't lie, if you like gun control you're a queer guy. #FD",2,hate
@QovEm Just played against a Heimer support. Biggest faggot ever. Stupid cheese champion.,2,hate
"&#8220;@garcialaura_: @Virgilio_LLA I was heartbroken tx inniz ho. Lmao&#8221; haha naw chill, you the one laughing at vdawg",2,hate
"don't get it twisted, it's my shit. Bow down bitches.",2,hate
"TLC's Chilli and her bullied son have the same moustache and seem to share clothes. Yer in the public eye! STOP CRYING, ya flaky bitch.",2,hate
